PublishedRecordId,Data de Criação,Data Alvo,Data Conclusão,Status,Prioridade,Título,Descrição,Responsável,Função,Origem,Local,Categoria,Tipo de Registro,Dias em Aberto,Atrasada?,Área LI,Macrotema LI,Tema específico,Voz do problema,Referência técnica,Exposição / perda potencial,Evidência textual,Confiança		
4166,2022-06-01,2022-06-13,2022-06-13,Closed,High (Ideally within 7 days),Ação 1 - Solicitado a empresa contratada os relatorios referente a falha do veiculo e quais ações que deverá ser tomadas para evitar futuras ocorrencias,Ação 1 - Solicitado a empresa contratada os relatorios referente a essa falha,AlexHenrique Santos,PS Packaging Materials Factory,,,,Events,11,NÃO,Área não identificada,Movimentação de Materiais,Veículos / transporte,Condição ou gestão de veículo/transportadora inadequada,NR 11 / Trânsito interno,"Colisão, falha mecânica ou atropelamento",veiculo,Média		
4146,2022-05-31,2022-06-13,2022-06-10,Closed,Low (Ideally within 30 days),Ação 1 - Fazer um reciclagem com o operador envolvido na ocorrencia sobre esta atividade na area de WIP,Fazer um reciclagem com o operador envolvido na ocorrencia sobre esta atividade na area de WIP,Gerson Pires,PS Packaging Materials Factory,,,,Events,9,NÃO,Área não identificada,Procedimentos e Capacitação,Treinamento / reciclagem,Treinamento ou reciclagem operacional necessário,Sistema de Gestão,Erro operacional por conhecimento insuficiente,reciclagem,Média		
4148,2022-05-31,2022-06-15,2022-06-15,Closed,High (Ideally within 7 days),Restaurar a condição do sinal luminoso indicador de pressão,Ação 3 - Restaurar a condição do sinal luminoso indicador de pressão,Gerson Pires,PS Packaging Materials Factory,,,,Events,14,NÃO,Área não identificada,Manutenção e Confiabilidade,Condição básica do equipamento,Condição básica ou ajuste do equipamento inadequado,Manutenção Autônoma,Falha funcional ou incidente secundário,restaurar a condicao,Média		
4225,2022-06-02,2022-06-20,2022-06-20,Closed,Low (Ideally within 30 days),Demarcação de Local,Demarcar um local para abastecimento de aluminio para a produção (Sugerido pelos operadores - Area coberta ao lado da ante camera 8 ) saida da MP para a esteira do Kuka,AlexHenrique Santos,PS Packaging Materials Factory,,,,Events,17,NÃO,Canudos,5S e Organização,Demarcação,Falta ou inadequação de demarcação,5S / Gestão Visual,"Conflito de fluxo, obstrução ou armazenamento incorreto",demarcacao,Alta		
4224,2022-06-02,2022-06-30,2022-06-28,Closed,Low (Ideally within 30 days),Falta de Método,Criar método para abastecimento de aluminio para a produção,,PS Packaging Materials Factory,,,,Events,25,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
5414,2022-07-12,2022-07-12,2023-04-03,Closed,Very High (Immediately),Limpeza da área,Durante a área limpeza,Elsithon Andrade,PS Packaging Materials Factory,,,,Work Safety Assessment,264,NÃO,Área não identificada,5S e Organização,Limpeza / housekeeping,Condição de limpeza inadequada,5S,"Escorregamento, contaminação ou degradação do ambiente",limpeza,Alta		
4171,2022-06-01,2022-07-13,2022-07-06,Closed,Low (Ideally within 30 days),Definir os padrões de temperatura,1. Definir os padrões de temperatura para os fornos dentro do range de temperatura ideal para cada forno,Emerson Furlan,PS Packaging Materials Factory,,,,Events,34,NÃO,Área não identificada,Qualidade / Processo,Parâmetro de processo,Parâmetro operacional não definido ou fora do padrão,Controle de Processo,"Perda de processo, qualidade ou segurança","temperatura, padroes de temperatura",Média		
4895,2022-06-23,2022-07-21,2022-07-20,Closed,High (Ideally within 7 days),Movimentação de Materiais no Rack com o Carro Isat no 4º Nivel,"Fazer um DMS, onde toda a operação deverá ser orientadas sobre os cuidados que deverão ter durante a a movimentação do carro Isat do no 4º nivel e os cuidados em gerais para não haver incidentes futuros .		
Evidenciar esse DMS com Lista de Presença",Kleber Moreira,PS Packaging Materials Factory,,,,Events,26,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
4894,2022-06-23,2022-07-21,2022-07-20,Closed,High (Ideally within 7 days),Movimentação de Materiais no Rack com o Carro Isat no 4º Nivel,"Fazer um DMS, onde toda a operação deverá ser orientadas sobre os cuidados que deverão ter durante a a movimentação do carro Isat do no 4º nivel e os cuidados em gerais para não haver incidentes futuros .		
Evidenciar esse DMS com Lista de Presença.",Kleber Manjavachi Oliveira,PS Packaging Materials Factory,,,,Events,26,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
5554,2022-07-21,2022-07-28,2023-05-04,Closed,High (Ideally within 7 days),Lista de Presença - Treinamento ao manobrar dentro do veiculo de transferencia,Carlos ficou responsável após a orientação sobre os cuidados ao manobrar dentro do veiculo de transferencia no DMS com toda a operação de recolher a Lista de Presença com a assinatura de todos sendo MP e CD .,Carlos Alberto Alves,PS Packaging Materials Factory,,,,Events,286,NÃO,Área não identificada,Procedimentos e Capacitação,Treinamento / comunicação,"Necessidade de treinamento, orientação ou comunicação",Sistema de Gestão,Falha de conhecimento ou comportamento inseguro,"treinamento, dms, lista de presenca",Alta		
5553,2022-07-21,2022-07-28,2023-05-04,Closed,High (Ideally within 7 days),Orientar toda equipe no DMS - Batida Contra Lateral da Carreta de Transferencia,Fazer um DMS enfatizando o uso do garfo para deslocar palete e não manobrar a empilhadeira de forma brusca dentro do Baú,Jardel Bohme,PS Packaging Materials Factory,,,,Events,286,NÃO,Warehouse / Doca,Movimentação de Materiais,Empilhadeira / veículo industrial,Condição ou operação insegura de empilhadeira,NR 11,"Atropelamento, colisão ou tombamento",empilhadeira,Alta		
5722,2022-08-05,2022-08-05,2022-08-08,Closed,Very High (Immediately),Bobina tombada na carreta - Comunicar Klabin,Informar a Klabin sobre a condição insegura recebida,Marcos Souza,PS Packaging Materials Factory,Safety Observation,,,Work Safety Assessment,2,NÃO,Área não identificada,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
5555,2022-07-21,2022-08-15,2023-01-24,Closed,Low (Ideally within 30 days),Pintar faixa de referencia - Veiculo de Transferencia,Pintar uma linha de referência no meio da carreta Baú que auxilie-os na alocação do palete,Jardel Bohme,PS Packaging Materials Factory,,,,Events,186,NÃO,Warehouse / Doca,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",palete,Alta		
5552,2022-07-21,2022-08-15,2023-05-04,Closed,Medium (Ideally within 14 days),Criar método para carregamento de material acabado,Criar método para carregamento de material acabado no veiculo de transferencia,Jardel Bohme,PS Packaging Materials Factory,,,,Events,286,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
6174,2022-08-31,2022-08-25,2023-05-12,Closed,Low (Ideally within 30 days),Ações derivadas do First Aid 27_22 na laminadora 25 - funcionário Leadec,"Reforçar o uso da ferramenta PODE		
Comunicação no DDS ao time da Manutenção quanto ao ocorrido sobre o acidente de trabalho. 		
Após reunião realizado com o colaborador da Tetra Pak, Sr. Abelardo, ficou determinado que os filtros será retirado do carrinho pelo operador da máquina e colocado nos nichos/gavetas.",,PS Packaging Materials Factory,,,,Events,253,NÃO,Laminação,Movimentação de Materiais,Carrinhos / dispositivos,Carrinho ou dispositivo de movimentação inadequado,NR 11 / Ergonomia,"Colisão, esforço excessivo ou queda de material",carrinho,Alta		
6172,2022-08-31,2022-08-25,2023-05-12,Closed,Low (Ideally within 30 days),Treinamento com os nossos colaboradores - First Aid 27_22,Treinamento com os nossos colaboradores - ação derivada do first aid,,PS Packaging Materials Factory,,,,Events,253,NÃO,Área não identificada,Procedimentos e Capacitação,Treinamento / comunicação,"Necessidade de treinamento, orientação ou comunicação",Sistema de Gestão,Falha de conhecimento ou comportamento inseguro,treinamento,Alta		
1985,2022-01-18,2022-08-31,2023-03-15,Closed,High (Ideally within 7 days),Criar um procedimento para controle da força dos acessórios clamps disponiveis,Criar um procedimento para controle da força dos acessórios clamps disponiveis,AlexHenrique Santos,PS Packaging Materials Factory,,,,Events,420,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,"procedimento, iar",Alta		
6184,2022-08-31,2022-09-07,2023-04-03,Closed,Low (Ideally within 30 days),Ações do near miss 28_22 [Leadec],"Ações deriviadas do near miss		
		
"Realizar a reciclagem do curso de empilhadeira																																		"		
"Aplicado advertência para o colaborador por dirigir com imprudencia.																																		"		
"Reforçar o uso da ferramenta PODE																																		"		
"Comunicação no DDS ao time do PRS quanto ao ocorrido sobre o incidente de trabalho. 																																		"		
"Adicionar STOP para a proteção da estrutura do Elevador																																		"		
Foi treinado e capacitado quanto aos procedimentos para utilização da empilhadeira",Elsithon Andrade,PS Packaging Materials Factory,,,,Events,214,NÃO,Warehouse / Doca,Movimentação de Materiais,Empilhadeira / veículo industrial,Condição ou operação insegura de empilhadeira,NR 11,"Atropelamento, colisão ou tombamento",empilhadeira,Alta		
6182,2022-08-31,2022-09-09,2023-04-06,Closed,Low (Ideally within 30 days),Desenvolver novo sistema de trava auxiliar para elevador - FF,Desenvolver novo sistema de trava auxiliar para elevador - Ação derivada do near miss 25_22,Bismarque Queiroz,PS Additional Materials Factory,,,,Events,217,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
6181,2022-08-31,2022-09-09,2023-04-06,Closed,Low (Ideally within 30 days),Troca do material de confecção do parafuso na FF,Troca do material de confecção do parafuso na FF - Ação derivada do near miss 25_22,Bismarque Queiroz,PS Additional Materials Factory,,,,Events,217,NÃO,Área não identificada,Segurança de Máquinas,Fixação / trava de segurança,"Trava, fixação ou retenção de componente inadequada",NR 12,Liberação inesperada ou projeção de componente,parafuso,Média		
6171,2022-08-31,2022-09-15,2023-05-12,Closed,Low (Ideally within 30 days),Revisão do IAR atividade do HUB,Revisar o IAR referente ao incidente (First Aid) na laminadora 25,,PS Packaging Materials Factory,,,,Events,253,NÃO,Laminação,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
9620,2022-11-25,2022-09-23,2023-03-17,Closed,Low (Ideally within 30 days),Realizar Minuto de Segurança,Realizar Minuto de Segurança informando a mudança do procedimento para evitar reocorrência,Jesus Junior,PS Packaging Materials Factory,,,,Events,111,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,procedimento,Alta		
6183,2022-08-31,2022-09-30,2023-03-17,Closed,Low (Ideally within 30 days),Troca periodica dos parafusos - Manutenção preventiva,Troca periodica dos parafusos - ação derivada do near miss 25_22 - Incluir troca dos parafusos na manutenção preventiva,Raimundo Silva,PS Additional Materials Factory,,,,Events,197,NÃO,Manutenção / Usinagem,Segurança de Máquinas,Fixação / trava de segurança,"Trava, fixação ou retenção de componente inadequada",NR 12,Liberação inesperada ou projeção de componente,parafuso,Média		
4227,2022-06-02,2022-09-30,2023-05-04,Closed,Low (Ideally within 30 days),Instalar Sensor de Presença com Identificação Visual (Flash),"Instalar sensor de presença com identificação visual (flash) nas ante cameras 8 , 7 , 5 e 3 , para facilitar aos operadores no momento de abastecimento , onde caso tiver algo dentro da ante camera , o flash irá ficar piscando.",,PS Packaging Materials Factory,,,,Events,335,NÃO,Canudos,Segurança de Máquinas,Sensor / intertravamento,Falha ou inadequação de sensor/intertravamento,NR 12,Acesso à zona de perigo com máquina energizada,sensor de presenca,Alta		
9623,2022-11-25,2022-10-03,2022-11-25,Closed,Very High (Immediately),Fechar a abertura próximo a máquina U machine,Adequar o piso com concreto próximo a máquina u-machine,Elsithon Andrade,PS Additional Materials Factory,,,,Events,-1,NÃO,Área não identificada,Quedas e Circulação,Piso / abertura,Abertura ou condição de piso inadequada,NR 8,Tropeço ou queda,"fechar a abertura, adequar o piso",Média		
9618,2022-11-25,2022-10-14,2023-03-17,Closed,Low (Ideally within 30 days),Informar todos os operadores sobre a mudança no procedimento,Informar todos os operadores sobre a mudança no procedimento para a atividade de movimentação de bobinas do tapetão para o carrinho.,Jesus Junior,PS Packaging Materials Factory,,,,Events,111,NÃO,Área não identificada,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
